lsoa,Rent_per_m,green_space,safety,schools
E01002321,1056.4,0.2911160004,0.9773784689999999,0.8
E01002322,646.3333333333334,0.5118155556666667,0.986523343,0.7200000000000001
E01002323,723.8,0.41086133379999995,0.98844858,0.75
E01002324,689.0,0.4302093334,0.983314616,0.74
E01002325,623.8333333333334,0.3902611111666667,0.9829937430000001,0.68
E01002326,662.0,0.3452773332,0.96759185,0.73
E01002327,666.0,0.2421813336,0.991175999,0.74
E01002328,703.0,0.338276,0.9918177440000001,0.73
E01002329,675.6,0.30331333320000003,0.980105888,0.73
E01002330,631.4,0.1342466666,0.978661961,0.73
E01002331,715.6,0.3153333332,0.991175999,0.7
E01002332,608.8,0.34455199999999997,0.991015562,0.74
E01002333,905.25,0.65135166675,0.993261672,0.7
E01002334,990.2,0.4061586666,0.982993743,0.75
E01002335,616.6,0.194912,0.991175999,0.75
E01002336,760.2,0.23977733340000001,0.988127707,0.72
E01002337,1420.0,0.35551500025,0.992780363,0.76
E01002338,731.75,0.17696333275,0.976736724,0.75
E01002339,1042.2,0.0670480002,0.9908551259999999,0.75
E01002340,741.0,0.00545,0.991496871,0.75
E01002341,786.0,0.6295650005,0.991336435,0.76
E01002342,515.0,0.3680253334,0.979624579,0.76
E01002343,763.8,0.227828,0.991978181,0.82
E01002344,677.6,0.3573826666,0.9586074119999999,0.79
E01002345,418.8,0.33604399999999995,0.930210172,0.76
E01002346,545.25,0.13394833325,0.982512434,0.77
E01002347,648.25,0.036324999999999996,0.989411198,0.75
E01002348,737.8,0.312732,0.987485962,0.82
E01002349,733.6,0.244742667,0.991657308,0.8100000000000002
E01002350,535.6,0.2904866664,0.954115193,0.74
E01002351,710.8,0.162998667,0.990052944,0.75
E01002352,603.1666666666666,0.31568666633333337,0.977859779,0.7399999999999999
E01002353,771.8571428571429,0.2246533332857143,0.9141665330000001,0.75
E01002354,1031.6,0.28227866700000004,0.987004653,0.79
E01002355,852.4,0.06992400000000001,0.990052944,0.79
E01002356,516.8571428571429,0.26304666657142856,0.799454516,0.74
E01002358,617.0,0.1373400002,0.967110541,0.74
E01002359,779.5,0.2685866665,0.990855126,0.79
E01002360,770.5,0.30808777783333335,0.9820311250000001,0.8000000000000002
E01002361,594.8333333333334,0.278822222,0.942082464,0.77
E01002362,891.6,0.348830667,0.9908551259999999,0.8299999999999998
E01002363,690.0,0.2562066664,0.98844858,0.8
E01002364,897.0,0.02722500025,0.989411198,0.82
E01002365,707.75,0.4084583335,0.969998396,0.79
E01002366,697.75,0.16292500025,0.99021338,0.81
E01002367,735.2,0.28476666660000005,0.972886251,0.8100000000000002
E01002368,622.1666666666666,0.457461111,0.952831702,0.6999999999999998
E01002369,648.4,0.373970667,0.9831541789999999,0.7
E01002370,527.8333333333334,0.31934666633333336,0.961174394,0.7399999999999999
E01002371,659.4,0.49217733360000004,0.9847585430000001,0.74
E01002372,665.4,0.5614653331999999,0.981068506,0.77
E01002373,652.0,0.7197013336,0.9844376699999999,0.75
E01002374,624.0,0.6551320002000001,0.9844376699999999,0.75
E01002375,515.2,0.9018146672,0.981068506,0.76
E01002376,1361.5,0.0268583335,0.99598909,0.82
E01002377,754.4,0.2611866666,0.978180651,0.8699999999999999
E01002378,788.4,0.3249040004,0.988288144,0.85
E01002379,803.2,0.1607133334,0.97689716,0.82
E01002380,633.8571428571429,0.2772952381428571,0.981710252,0.85
E01002381,761.2,0.1744253334,0.98844858,0.82
E01002382,742.2,0.0945600004,0.9879672710000001,0.8
E01002383,868.2,0.1789266666,0.981389379,0.8
E01002384,1109.0,0.0955333336,0.986362907,0.89
E01002385,1144.0,0.1872106668,0.9708005780000001,0.8299999999999998
E01002386,749.3333333333334,0.406648889,0.970640141,0.87
E01002387,1350.6,0.053374666800000005,0.9889298889999999,0.9
E01002388,1298.8,0.0830386666,0.995507781,0.86
E01002389,1303.4,0.1859466666,0.988127707,0.8400000000000001
E01002390,1349.0,0.1200183335,0.989090326,0.87
E01002391,1032.0,0.2458773334,0.991175999,0.8
E01002392,662.6,0.40979066680000004,0.9672709769999999,0.73
E01002393,646.0,0.3130266668,0.97336756,0.73
E01002394,736.5,0.43209,0.984116798,0.72
E01002395,773.0,0.5348044446666667,0.983314616,0.75
E01002396,828.5,0.4770433335,0.969677523,0.74
E01002397,795.75,0.43561666675,0.956682176,0.71
E01002398,752.25,0.383211667,0.980105888,0.71
E01002399,848.75,0.48562666675,0.981549815,0.74
E01002400,833.2,0.27286,0.968073159,0.74
E01002401,744.4,0.26891066659999996,0.9573239210000001,0.71
E01002402,674.75,0.24679,0.982833307,0.71
E01002403,686.5,0.21377000000000002,0.979303706,0.7
E01002404,648.2,0.380348,0.9778597789999999,0.7
E01002405,720.0,0.23590400000000003,0.959730467,0.69
E01002406,792.4,0.44668533339999994,0.94625381,0.73
E01002407,671.0,0.29622533339999996,0.9231509709999999,0.72
E01002408,663.6,0.11720666660000001,0.97914327,0.73
E01002409,809.4,0.1276039998,0.98267287,0.74
E01002410,906.0,0.26024400000000003,0.9518690839999999,0.78
E01002411,783.2,0.35149600039999995,0.976415851,0.66
E01002412,870.8571428571429,0.5817104767142858,0.931974972,0.7700000000000001
E01002413,742.2,0.2741706668,0.969677523,0.7
E01002414,776.8,0.40043333319999996,0.953313011,0.75
E01002415,1031.2,0.2593333332,0.9914968710000001,0.77
E01002416,1147.8,0.2,0.9918177440000001,0.76
E01002417,1226.4,0.1827746666,0.9722445050000001,0.82
E01002418,1000.0,0.4217626668,0.9918177440000001,0.8
E01002419,1090.8,0.4981066666,0.9905342530000001,0.8100000000000002
E01002420,937.6,0.43141866679999996,0.9924594900000001,0.8
E01002421,1069.6,0.3162400002,0.987004653,0.76
E01002422,828.75,0.3064883335,0.971763196,0.75
E01002423,844.25,0.16124666675,0.976576288,0.79
E01002424,782.25,0.4246483335,0.978501524,0.72
E01002425,559.4,0.364784,0.9837959250000001,0.72
E01002426,736.4,0.304206667,0.986202471,0.74
E01002427,738.5,0.215006667,0.989732071,0.78
E01002428,785.5,0.480921667,0.986202471,0.72
E01002429,727.25,0.195685,0.982993743,0.7
E01002430,1839.75,0.507765,0.988288144,0.85
E01002431,1623.25,0.006059999999999999,0.99069469,0.83
E01002432,1181.4,0.0358640002,0.9720840689999999,0.82
E01002433,1266.4285714285713,0.438244762,0.978180651,0.8
E01002434,1739.5,0.57950000025,0.988609017,0.84
E01002435,1469.0,0.3011616665,0.993422108,0.85
E01002436,1135.4,0.682710667,0.982512434,0.82
E01002437,1714.6,0.144856,0.992299053,0.86
E01002438,1103.0,0.38965833325,0.983795925,0.83
E01002439,835.0,0.4814973332,0.9682335949999998,0.78
E01002440,888.6,0.05322933319999999,0.97914327,0.75
E01002441,1105.1666666666667,0.04812777783333333,0.959249158,0.7600000000000001
E01002442,840.0,0.010702666599999999,0.969517086,0.79
E01002443,602.75,0.189,0.961495267,0.69
E01002444,750.4,0.3233440002,0.45146799299999996,0.76
E01002445,666.0,0.3108453336,0.973527996,0.7
E01002446,713.2,0.2387853334,0.97112145,0.72
E01002447,605.6,0.137152,0.9351837,0.7
E01002448,640.1666666666666,0.12311555549999999,0.963099631,0.68
E01002449,583.8,0.069264,0.9595700299999999,0.67
E01002450,886.5,0.64656166675,0.981549815,0.8
E01002451,940.5,0.25704499999999997,0.98443767,0.8
E01002452,943.25,0.48862,0.985560725,0.8
E01002453,873.6,0.21498,0.993903417,0.79
E01002454,828.2,0.2978293336,0.981068506,0.79
E01002455,890.4,0.19945200000000002,0.972886251,0.77
E01002456,884.4,0.19338000000000002,0.981228943,0.78
E01002457,793.25,0.12000000025000002,0.96534574,0.78
E01002458,1558.0,0.206175,0.989250762,0.82
E01002459,1510.8,0.21730400000000002,0.9908551259999999,0.8400000000000001
E01002460,1142.2,0.311872,0.982993743,0.8400000000000001
E01002461,1644.5,0.197365,0.988609017,0.79
E01002462,1530.25,0.2,0.992138617,0.83
E01002463,1630.0,0.2,0.986844216,0.82
E01002464,1145.6,0.4495813334,0.990373817,0.85
E01002465,888.6,0.24737333340000003,0.9850794159999999,0.8299999999999998
E01002466,1070.0,0.3664266664,0.988769453,0.82
E01002467,1100.2,0.3011520002,0.987004653,0.8400000000000001
E01002468,1091.6,0.3628066666,0.986523343,0.8100000000000002
E01002469,1045.4,0.2,0.9886090170000001,0.8299999999999998
E01002470,1362.0,0.11528800000000002,0.9688753410000001,0.8299999999999998
E01002471,1162.0,0.1796626666,0.992138617,0.82
E01002472,985.1666666666666,0.07111111116666667,0.97513236,0.81
E01002473,4345.0,0.3328453334,0.9837959250000001,0.85
E01002474,1220.0,0.0846,0.9845981069999998,0.8100000000000002
E01002475,1434.5,0.325318889,0.9810685060000001,0.85
E01002476,1639.4,0.049856,0.991657308,0.8400000000000001
E01002477,1384.5,0.0,0.991496871,0.84
E01002478,1206.8,0.0,0.9815498149999999,0.8
E01002479,1117.2,0.5371200004000001,0.9815498149999999,0.78
E01002480,1411.1666666666667,0.29415888883333335,0.9892507619999998,0.7799999999999999
E01002481,923.8,0.39364133360000003,0.981228943,0.8
E01002482,1833.4,0.05834800019999999,0.987485962,0.8400000000000001
E01002483,1154.0,0.0085853332,0.9818706880000001,0.79
E01002484,999.6,0.055703999799999994,0.98491898,0.82
E01002485,824.6666666666666,0.22468555566666668,0.966308359,0.79
E01002486,710.6,0.3152960004,0.9634205039999999,0.66
E01002487,785.4,0.2263320002,0.976415851,0.7
E01002488,830.5,0.266295,0.980426761,0.68
E01002489,823.75,0.003965,0.979464142,0.74
E01002490,655.0,0.263112,0.96005134,0.66
E01002491,678.75,0.18725999999999998,0.968714905,0.72
E01002492,731.25,0.42795500025,0.983795925,0.75
E01002493,652.0,0.034984,0.9751323600000001,0.73
E01002494,952.6,0.46606266659999995,0.9876463980000001,0.85
E01002495,796.1666666666666,0.30765,0.9858815980000001,0.81
E01002496,822.5,0.35871555566666663,0.957644794,0.7799999999999999
E01002497,893.8333333333334,0.24477000000000002,0.957965667,0.7799999999999999
E01002498,1030.25,0.27678,0.99021338,0.78
E01002499,865.8,0.24099200019999997,0.9773784689999999,0.76
E01002501,930.5,0.16214499999999998,0.952671266,0.67
E01002502,873.0,0.3327583335,0.976094978,0.69
E01002503,821.5,0.24426,0.950425156,0.7
E01002504,783.6,0.501576,0.939515482,0.72
E01002505,526.6,0.229968,0.9351837,0.71
E01002506,590.2,0.4547573334,0.86587518,0.69
E01002507,762.0,0.21218500025,0.904379913,0.72
E01002508,779.2,0.450273333,0.950425156,0.7
E01002509,1191.75,0.2914166665,0.983635489,0.78
E01002511,768.8,0.27084666679999997,0.977218033,0.79
E01002512,1391.6,0.42138400019999994,0.966789668,0.8299999999999998
E01002513,1161.5,0.368583333,0.989892508,0.82
E01002514,783.1666666666666,0.482427778,0.9047007859999999,0.8000000000000002
E01002515,1073.8,0.3490706668,0.9074282050000001,0.82
E01002516,1498.25,0.22469166675000002,0.989571635,0.82
E01002518,966.0,0.35269833325,0.986523343,0.77
E01002519,616.1666666666666,0.3728944445,0.971281887,0.69
E01002520,782.8,0.47043333340000004,0.958767849,0.77
E01002521,644.0,0.32790380957142856,0.863147762,0.74
E01002523,806.5,0.298171667,0.973848869,0.74
E01002525,763.8,0.231272,0.969837959,0.75
E01002526,666.4,0.087048,0.9502647200000001,0.68
E01002527,743.8,0.342136,0.972565378,0.71
E01002528,835.25,0.156505,0.977057597,0.66
E01002529,749.1666666666666,0.04679,0.955077812,0.7799999999999999
E01002530,722.4,0.4068693336,0.963901813,0.65
E01002531,877.0,0.1909280002,0.982993743,0.74
E01002532,694.8333333333334,0.08082,0.960853522,0.7200000000000001
E01002533,938.2,0.309664,0.985881598,0.8100000000000002
E01002534,1343.8,0.4161706668,0.988127707,0.82
E01002535,1428.2,0.1985400002,0.9412802819999999,0.85
E01002536,852.4,0.17910533320000002,0.987485962,0.8100000000000002
E01002537,1510.75,0.23289833325,0.972084069,0.83
E01002538,1062.3333333333333,0.7572788891666667,0.967270977,0.84
E01002539,1548.6,0.5170600002,0.991175999,0.8400000000000001
E01002540,597.2,0.3725493338,0.958928285,0.73
E01002541,730.6666666666666,0.531401111,0.962137013,0.79
E01002542,610.0,0.3769666668,0.94849992,0.75
E01002543,690.4,0.30756000019999996,0.969837959,0.74
E01002544,828.4,0.4288266666,0.98267287,0.75
E01002545,780.0,0.371941667,0.974651051,0.72
E01002546,840.25,0.466666667,0.968714905,0.76
E01002547,595.25,0.6584083335,0.976736724,0.74
E01002548,775.0,0.21273866640000003,0.9659874859999998,0.75
E01002549,820.8,0.1414426666,0.9663083589999999,0.75
E01002550,529.2857142857143,0.3020504762857143,0.981068506,0.76
E01002551,724.2,0.4043959998,0.972404941,0.77
E01002552,825.0,0.22502000025,0.967431413,0.76
E01002553,675.4,0.2656653334,0.971442323,0.74
E01002554,579.0,0.35911000000000004,0.836354885,0.78
E01002555,853.6,0.3233000004,0.966950104,0.74
E01002556,749.6,0.4948213334,0.9749719239999999,0.74
E01002557,770.8,0.3063773336,0.9650248680000001,0.74
E01002558,764.8333333333334,0.30464999983333335,0.9709610139999999,0.7799999999999999
E01002559,791.0,0.4524044443333333,0.965987486,0.7799999999999999
E01002560,834.2,0.3004946666,0.975774106,0.76
E01002561,571.0,0.38614666675,0.985239852,0.82
E01002562,1528.25,0.56337500025,0.967431413,0.87
E01002563,1644.2,0.41741466660000004,0.982512434,0.9
E01002564,1097.8333333333333,0.5639344445,0.956842612,0.85
E01002565,1175.0,0.278082500125,0.958607412,0.89
E01002566,1282.142857142857,0.45926000014285717,0.9573239209999999,0.85
E01002567,1238.5,0.5194500003333333,0.975453233,0.86
E01002568,839.125,0.434471667,0.965987486,0.85
E01002569,2579.5,0.441968889,0.9805871969999999,0.9
E01002570,2649.2,0.46786800040000004,0.961013958,0.85
E01002571,2493.2,0.5285426665999999,0.985400289,0.8800000000000001
E01002572,1154.2,0.5005453334000001,0.971442323,0.8400000000000001
E01002573,5161.0,0.323844,0.9691962139999999,0.9099999999999999
E01002574,3010.2,0.3357480002,0.9760949780000001,0.9200000000000002
E01002575,3073.4,0.44252133340000005,0.974009305,0.85
E01002576,2115.8333333333335,0.3173244448333334,0.968394032,0.89
E01002577,2170.4,0.266666667,0.9720840689999999,0.8699999999999999
E01002578,3217.6,0.403194667,0.976415851,0.8699999999999999
E01002579,1809.6666666666667,0.7037844446666667,0.9748114869999999,0.89
E01002580,1981.4,0.4813626672,0.979624579,0.86
E01002581,1770.8333333333333,0.5609555555,0.977859779,0.85
E01002582,2411.3333333333335,0.3704055558333333,0.979464142,0.89
E01002583,958.5,0.3316400005,0.977218033,0.79
E01002584,834.75,0.370075,0.971763196,0.8
E01002585,896.25,0.317615,0.974169742,0.77
E01002586,877.0,0.20331,0.984598107,0.81
E01002587,798.4,0.1076480004,0.975292796,0.8
E01002588,749.0,0.056156000000000005,0.971923632,0.76
E01002589,776.4,0.27915999999999996,0.9383924269999999,0.76
E01002590,701.6,0.6152520002,0.9828333070000002,0.78
E01002591,818.6,0.24806133319999998,0.986844216,0.77
E01002592,698.5,0.44744888900000007,0.9374298089999998,0.77
E01002593,780.6,0.3798866668,0.975453233,0.77
E01002594,912.0,0.4235333334,0.974330178,0.77
E01002595,854.0,0.45748933360000005,0.9674314130000001,0.78
E01002596,548.0,0.32648333333333335,0.96582705,0.81
E01002598,764.6,0.3014693334,0.933418899,0.77
E01002599,732.6,0.2880186668,0.975613669,0.79
E01002600,846.5,0.3554083335,0.988127707,0.78
E01002601,757.6,0.4715719998,0.982512434,0.8100000000000002
E01002602,813.5,0.22947166675,0.991817744,0.77
E01002603,769.2,0.39527466679999995,0.975613669,0.78
E01002604,670.5,0.55322,0.97112145,0.7
E01002605,651.3333333333334,0.309438889,0.968233595,0.73
E01002606,793.4,0.20026000000000002,0.9799454520000002,0.69
E01002607,779.4,0.446016,0.941119846,0.74
E01002608,863.2,0.334836,0.95202952,0.74
E01002609,893.0,0.28506400000000004,0.980105888,0.7
E01002610,841.4,0.21454399999999998,0.978661961,0.73
E01002611,850.0,0.2816133334,0.9736884329999999,0.74
E01002612,640.8,0.5900960002,0.9573239210000001,0.78
E01002613,737.6,0.485842667,0.9759345419999998,0.73
E01002614,717.6,0.5632733332,0.974330178,0.8100000000000002
E01002615,712.8,0.2739413334,0.9674314130000001,0.74
E01002616,801.0,0.26839499975000003,0.990052944,0.78
E01002617,984.4,0.32998933360000005,0.98267287,0.76
E01002618,1163.25,0.504306667,0.983475052,0.82
E01002619,999.2,0.11941066659999999,0.9789828330000001,0.8100000000000002
E01002620,865.8,0.5505013334,0.969035777,0.8
E01002621,1044.5,0.438615,0.978020215,0.82
E01002622,977.0,0.033155000000000004,0.978982833,0.78
E01002623,1151.25,0.199415,0.979624579,0.78
E01002624,755.75,0.22251833325,0.960532649,0.8
E01002625,1114.5,0.52675666675,0.981710252,0.8
E01002626,1098.0,0.43089333350000003,0.973046687,0.78
E01002627,661.8,0.4246106666,0.988127707,0.78
E01002628,1003.6,0.6079506666000001,0.977538906,0.8
E01002629,922.4,0.5501893332,0.950104284,0.78
E01002630,946.0,0.42643666675,0.975774106,0.76
E01002631,826.75,0.387743333,0.990052944,0.75
E01002632,1096.5,0.35110333325,0.974651051,0.79
E01002633,667.6,0.3425106666,0.951066902,0.72
E01002634,666.5,0.2222316665,0.968554468,0.7
E01002635,1125.75,0.14986,0.98090807,0.76
E01002636,1042.4,0.05365733340000001,0.9844376699999999,0.77
E01002637,600.25,0.30694499975,0.963099631,0.74
E01002638,799.2,0.222148,0.962939195,0.76
E01002639,1291.5,0.39632000025,0.973688433,0.75
E01002640,1102.5,0.501286667,0.929568426,0.76
E01002641,874.0,0.466592,0.9245948980000002,0.78
E01002642,800.8,0.1838520004,0.91962137,0.77
E01002643,927.8571428571429,0.16903809514285714,0.973527996,0.7700000000000001
E01002645,902.8333333333334,0.25889333333333336,0.959088721,0.73
E01002646,773.4,0.3905226666,0.964864431,0.78
E01002647,756.3333333333334,0.2686466668333333,0.9685544680000001,0.77
E01002648,788.6666666666666,0.2605022221666667,0.9589282850000002,0.79
E01002649,934.6,0.22432800000000003,0.951066902,0.76
E01002650,699.8333333333334,0.28028888933333335,0.971281887,0.7799999999999999
E01002651,971.5,0.26878666700000003,0.978661961,0.77
E01002652,1279.5,0.266666667,0.988127707,0.76
E01002653,1100.75,0.013365,0.984758543,0.8
E01002654,1058.4,0.022048,0.9828333070000002,0.8
E01002655,1034.0,0.0374,0.974009305,0.78
E01002656,1177.75,0.0784933335,0.991657308,0.8
E01002657,1140.8,0.18459733360000002,0.981228943,0.8
E01002658,1297.0,0.5282033335,0.992299053,0.8
E01002659,1087.5,0.38204166650000004,0.989892508,0.79
E01002660,991.0,0.44509666675000004,0.963099631,0.79
E01002661,987.25,0.16661000050000002,0.965024868,0.79
E01002662,1030.8333333333333,0.20000000000000004,0.9075886409999999,0.79
E01002663,842.0,0.3927120002,0.96759185,0.8100000000000002
E01002664,682.0,0.35443166675,0.91208086,0.79
E01002665,867.5,0.28904833350000003,0.975774106,0.8
E01002666,782.3333333333334,0.30621111133333334,0.979464142,0.79
E01002667,1445.0,0.9323400004,0.974330178,0.8
E01002668,1041.8333333333333,0.6602355558333333,0.96534574,0.82
E01002669,908.0,0.47651466659999997,0.9693566500000002,0.78
E01002670,1012.4,0.3062013334,0.982031125,0.82
E01002671,1512.6,0.6251653332,0.9902133799999999,0.8100000000000002
E01002672,783.0,0.28616266700000004,0.959088721,0.8400000000000001
E01002673,695.2,0.279424,0.9802663240000001,0.8699999999999999
E01002674,1160.8,0.2496440002,0.98491898,0.8299999999999998
E01002675,1479.2,0.177682667,0.9760949780000001,0.8400000000000001
E01002676,1920.25,0.295816667,0.978501524,0.82
E01002677,970.2,0.236956,0.961655704,0.8299999999999998
E01002678,1454.8,0.47077200020000004,0.944328574,0.8400000000000001
E01002679,1267.8,0.2978879998,0.9759345419999998,0.8299999999999998
E01002680,1655.2,0.3151186666,0.971442323,0.85
E01002681,1058.0,0.5798355556666667,0.9364671909999999,0.7799999999999999
E01002682,1266.3333333333333,0.34298111133333337,0.956682176,0.83
E01002683,1283.0,0.526911667,0.972725814,0.82
E01002684,1209.625,0.671427500125,0.958446976,0.86
E01002686,1091.2,0.5261026666,0.968394032,0.79
E01002687,2089.8333333333335,0.31810555566666665,0.977538906,0.93
E01002689,2772.1666666666665,0.33257666683333337,0.986042034,0.86
E01002690,3806.8,0.31561066660000003,0.989090326,0.8699999999999999
E01002691,1988.4,0.2757813336,0.9815498149999999,0.86
E01002692,1569.3333333333333,0.21308222233333332,0.961334831,0.86
E01002693,2194.6666666666665,0.45564000016666667,0.9398363550000001,0.9
E01002694,1177.6,0.533333333,0.976736724,0.7
E01002695,1239.2,0.41908933319999997,0.9175356970000001,0.77
E01002696,2992.3333333333335,0.49400444416666667,0.882560565,0.7799999999999999
E01002697,1264.142857142857,0.405367619,0.9544360660000001,0.7700000000000001
E01002698,1704.2857142857142,0.5223476189999999,0.964222686,0.82
E01002699,2128.1666666666665,0.533333333,0.981549815,0.81
E01002700,3231.6,0.533333333,0.9789828330000001,0.8800000000000001
E01002701,1381.3333333333333,0.533333333,0.964864431,0.7600000000000001
E01002702,1732.4,0.484005333,0.9515482110000001,0.74
E01002703,1431.8333333333333,0.2862411108333333,0.953954757,0.7200000000000001
E01002704,1696.75,0.481686666625,0.807957645,0.76
E01002706,1888.3333333333333,0.533333333,0.937750682,0.7799999999999999
E01002707,1561.7142857142858,0.333333333,0.943365955,0.7700000000000001
E01002708,1232.1666666666667,0.27217111116666665,0.936306754,0.7600000000000001
E01002709,1321.0,0.358841333,0.977218033,0.7
E01002710,1565.8,0.4075293332,0.943365955,0.72
E01002711,1766.1666666666667,0.3714266663333334,0.885287983,0.75
E01002712,1527.2,0.44359333320000005,0.95427563,0.71
E01002713,984.5,0.480483333,0.953152575,0.7200000000000001
E01002714,2840.4,0.5280453331999999,0.972725814,0.76
E01002715,1225.0,0.356745333,0.961334831,0.69
E01002716,1146.0,0.3420476187142857,0.949462538,0.78
E01002717,2589.0,0.36007499975,0.985881598,0.79
E01002718,2253.6666666666665,0.3702144445,0.9887694530000001,0.7799999999999999
E01002719,2549.6666666666665,0.515753333,0.969196214,0.79
E01002720,1130.4285714285713,0.49103619028571427,0.958767849,0.78
E01002721,1900.8333333333333,0.5285433331666666,0.974651051,0.7600000000000001
E01002722,1692.2,0.533333333,0.982031125,0.77
E01002723,1828.1666666666667,0.333333333,0.9565217389999999,0.75
E01002724,2212.8333333333335,0.43004333299999997,0.843895395,0.7399999999999999
E01002725,1908.75,0.34505499975,0.986042034,0.72
E01002726,1598.5,0.5239166663333333,0.913043478,0.7600000000000001
E01002727,1711.3333333333333,0.35683666633333333,0.972565378,0.7799999999999999
E01002728,1441.5,0.45483333299999995,0.96358094,0.74
E01002729,2364.2,0.47625333340000003,0.964703995,0.76
E01002730,1458.1666666666667,0.5334577778333333,0.952671266,0.79
E01002731,1395.25,0.36839833325,0.815177282,0.76
E01002732,1153.6666666666667,0.6066555555,0.950585593,0.75
E01002733,1368.8,0.4753133332,0.981389379,0.82
E01002734,845.1666666666666,0.7157399999999999,0.898122894,0.7399999999999999
E01002735,1201.6666666666667,0.6387966666666667,0.9369485000000001,0.73
E01002736,1121.0,0.6030039998,0.974169742,0.73
E01002737,997.3333333333334,0.5194511111666666,0.9642226859999999,0.75
E01002738,1578.5,0.5859988888333333,0.966950104,0.7799999999999999
E01002739,3248.3333333333335,0.25395222216666663,0.9565217389999999,0.86
E01002740,2859.8333333333335,0.4779188886666666,0.951869084,0.8000000000000002
E01002741,1344.2,0.6268053335999999,0.961976576,0.75
E01002742,1939.6,0.7764906668,0.975613669,0.82
E01002743,2273.6,0.5368999999999999,0.98267287,0.79
E01002744,1530.6666666666667,0.5938099998333334,0.980426761,0.82
E01002745,1732.8333333333333,0.39064222249999997,0.9796245789999999,0.79
E01002747,1959.8,0.9045666669999999,0.9435263920000001,0.78
E01002748,1350.4,0.7439039998,0.937269373,0.78
E01002749,2640.75,0.84765666725,0.966789668,0.82
E01002751,723.8333333333334,0.4704711113333333,0.9752927960000001,0.79
E01002752,1509.4,0.5372373336,0.9751323600000001,0.77
E01002753,958.2,0.5212586668,0.9789828330000001,0.78
E01002754,1882.6,0.3421319998,0.9831541789999999,0.8299999999999998
E01002755,1144.4,0.49234933319999996,0.9788223969999998,0.77
E01002756,1708.8,0.4238213334,0.973527996,0.75
E01002757,1450.25,0.456273333,0.986202471,0.8
E01002758,843.3333333333334,0.533333333,0.9603722119999999,0.7799999999999999
E01002759,1565.0,0.3889653336,0.9845981069999998,0.77
E01002760,955.4,0.518629333,0.970961014,0.75
E01002762,1508.0,0.45725,0.955879994,0.75
E01002763,959.4,0.39030133339999995,0.9691962139999999,0.82
E01002764,1090.3333333333333,0.4279633335,0.9651853039999999,0.7799999999999999
E01002765,1047.375,0.449205833375,0.945291192,0.75
E01002766,971.2,0.533333333,0.955879994,0.75
E01002767,997.4285714285714,0.5208990472857142,0.978020215,0.8
E01002768,1218.2857142857142,0.377657143,0.978661961,0.8099999999999999
E01002769,2193.1428571428573,0.4235428568571429,0.971281887,0.84
E01002770,1376.4,0.4283373332,0.8694047809999998,0.8100000000000002
E01002771,1812.2,0.49936533339999994,0.9674314130000001,0.79
E01002772,1217.3333333333333,0.46144,0.941280282,0.8000000000000002
E01002773,848.0,0.622554286,0.989732071,0.7700000000000001
E01002774,1408.0,0.45420285714285713,0.950906466,0.82
E01002775,1731.6,0.42693333340000006,0.976736724,0.75
E01002776,2093.0,0.35883666633333333,0.961976576,0.79
E01002777,1623.8333333333333,0.39084,0.969677523,0.82
E01002778,1018.6,0.355177333,0.9666292320000001,0.74
E01002779,1437.5,0.533333333,0.953954757,0.82
E01002780,1583.0,0.518713333,0.976415851,0.82
E01002781,1406.8,0.5055999998,0.981228943,0.77
E01002782,1300.2,0.5257613336,0.9847585430000001,0.8100000000000002
E01002783,976.1666666666666,0.37855999966666665,0.967912723,0.79
E01002784,1000.5,0.4553377775,0.9786619609999999,0.79
E01002785,2231.2,0.2702346672,0.9605326489999999,0.86
E01002786,1069.5,0.3875933333333334,0.9767367239999999,0.82
E01002787,1113.0,0.3635133332,0.983475052,0.77
E01002788,2028.142857142857,0.5082838094285714,0.975292796,0.85
E01002789,1910.3333333333333,0.348532222,0.981389379,0.87
E01002790,1836.0,0.5266966663333333,0.9709610139999999,0.77
E01002791,2124.0,0.5333366663333333,0.957965667,0.8000000000000002
E01002792,2398.4285714285716,0.5052714282857143,0.952189957,0.82
E01002793,1548.4285714285713,0.5302761902857143,0.961013958,0.82
E01002794,3663.0,0.5328999998333334,0.8552863790000002,0.81
E01002795,1772.4285714285713,0.5193304758571429,0.876784855,0.7700000000000001
E01002796,1525.25,0.533333333,0.973527996,0.82
E01002797,1336.0,0.533333333,0.929889299,0.7600000000000001
E01002798,2307.4285714285716,0.514498095,0.958767849,0.8
E01002799,1941.25,0.531070833,0.97336756,0.77
E01002800,1754.25,0.40267,0.980426761,0.78
E01002801,2806.1666666666665,0.519723333,0.942403337,0.79
E01002802,3174.8333333333335,0.42825666683333335,0.973527996,0.84
E01002803,2786.5,0.348525833125,0.88897802,0.8
E01002804,1178.8,0.5385253332,0.969998396,0.75
E01002805,1122.0,0.6032411111666667,0.9330980270000001,0.75
E01002806,1585.2,0.5687106666,0.980587197,0.74
E01002807,1135.1666666666667,0.5271366663333333,0.9786619609999999,0.7200000000000001
E01002808,1523.3333333333333,0.5684633331666666,0.959249158,0.7399999999999999
E01002809,1651.1666666666667,0.533333333,0.973046687,0.77
E01002810,1400.6666666666667,0.533333333,0.963099631,0.77
E01002811,938.5,0.42345555566666665,0.975934542,0.7799999999999999
E01002812,2186.0,0.4393714285714286,0.973046687,0.84
