lsoa,avg_lat,avg_long
E01001268,51.53425969600001,-0.3551555722
E01001269,51.55164257,-0.34307615560000004
E01001270,51.548846212,-0.35523528559999995
E01001271,51.550913621999996,-0.3500548696
E01001272,51.5414075925,-0.349007108
E01001273,51.51981773800001,-0.287268013
E01001274,51.51987911799999,-0.2828550654
E01001275,51.51775663,-0.2949602748333333
E01001276,51.53391008799999,-0.2842880056
E01001277,51.53099775,-0.29547000939999996
E01001278,51.52753280666667,-0.2890929575
E01001279,51.527657748,-0.3020244774
E01001280,51.52525941833333,-0.2966261155
E01001281,51.525825708,-0.3071669758
E01001282,51.524110354,-0.3343311126
E01001283,51.52460791666667,-0.34004055250000004
E01001284,51.522435576,-0.34433824040000005
E01001285,51.520968368,-0.3385104524
E01001286,51.518699358000006,-0.3332313068
E01001287,51.520185405,-0.3441892235
E01001288,51.516603345,-0.337292928
E01001289,51.5142537525,-0.3333070655
E01001290,51.51346323400001,-0.3393888772
E01001291,51.528035235000004,-0.36693460625
E01001292,51.5255605475,-0.360355905
E01001293,51.525750405,-0.367520892
E01001294,51.5244108925,-0.37304651499999997
E01001295,51.5237043025,-0.37072926175
E01001296,51.52054723333333,-0.37002514433333333
E01001297,51.51906461,-0.37658816824999997
E01001298,51.5174576,-0.3715863556
E01001299,51.4993643,-0.3242838172
E01001300,51.49818370199999,-0.3096896126
E01001301,51.497587519999996,-0.305557741
E01001302,51.495838621999994,-0.3129457644
E01001303,51.501117232,-0.31107948360000004
E01001304,51.49430909600001,-0.3091414388
E01001305,51.502838571999995,-0.3257700852
E01001306,51.50117190666666,-0.3203130201666667
E01001307,51.550389334,-0.3358522718
E01001308,51.549753022000004,-0.3189714716
E01001309,51.555834678,-0.3508576464
E01001310,51.555878815999996,-0.35656845800000003
E01001311,51.554887738000005,-0.3461894458
E01001312,51.55440555,-0.3349844682
E01001313,51.5528431825,-0.324721035
E01001314,51.55210266,-0.32954419749999997
E01001315,51.55186482,-0.35728285125
E01001316,51.554013014,-0.3633286738
E01001317,51.55211569000001,-0.3756282522
E01001318,51.551831463999996,-0.366810994
E01001319,51.5492123675,-0.36051537
E01001320,51.54887034,-0.38284709875
E01001321,51.54607506800001,-0.37838170120000003
E01001322,51.546751533999995,-0.3662141102
E01001323,51.545251852,-0.372180686
E01001324,51.540105864,-0.3811029126
E01001325,51.535326086,-0.40636082020000003
E01001326,51.541576378,-0.3847135736
E01001327,51.537826986000006,-0.39456495280000004
E01001328,51.536917102,-0.3885409262
E01001329,51.5353663,-0.3987463604
E01001330,51.53252922200001,-0.38725415500000004
E01001331,51.532633388,-0.393536587
E01001332,51.5314075275,-0.38317762099999997
E01001333,51.5027047425,-0.3770255065
E01001334,51.50038344,-0.37174111725000003
E01001335,51.496626415,-0.36830945875
E01001336,51.4952573875,-0.37332842050000004
E01001337,51.5071571575,-0.3513259015
E01001338,51.507715195,-0.36549943125
E01001339,51.5017603375,-0.36567673875
E01001340,51.506557900000004,-0.35347309475
E01001341,51.5401462925,-0.31249752249999996
E01001342,51.54171993999999,-0.3093749062
E01001343,51.5421296125,-0.31754351725
E01001344,51.53853879833334,-0.3247776195
E01001345,51.5364373425,-0.3078403095
E01001346,51.53684704,-0.334587109
E01001347,51.534732415,-0.3159058345
E01001348,51.534035685999996,-0.3291243122
E01001349,51.533643525,-0.33887091550000004
E01001350,51.51306664,-0.28311127420000004
E01001351,51.507549702000006,-0.2736063804
E01001352,51.510164895,-0.2851441775
E01001353,51.50372221666667,-0.2770889951666667
E01001354,51.50759691,-0.2804925314
E01001355,51.504116145000005,-0.26720400466666666
E01001356,51.504879888333335,-0.2722422903333333
E01001357,51.502311004999996,-0.2708145515
E01001358,51.501515946,-0.2754480596
E01001359,51.512022884,-0.38434673680000003
E01001360,51.5099043325,-0.38069656325
E01001361,51.5089223725,-0.37471510525
E01001362,51.507666195,-0.38304548225
E01001363,51.5135628525,-0.3867998905
E01001364,51.5152564725,-0.38245244899999997
E01001365,51.509770742,-0.38797141339999996
E01001366,51.5020080225,-0.393367352
E01001367,51.5005826475,-0.384520792
E01001368,51.500489215,-0.3924482335
E01001369,51.4993017425,-0.37966764825
E01001370,51.49873106,-0.39539159150000003
E01001371,51.4976567475,-0.38754170175
E01001372,51.49714393,-0.3829496025
E01001373,51.50300694,-0.3869805516666667
E01001374,51.499516910000004,-0.2673304326666667
E01001375,51.501619010000006,-0.2574772256666667
E01001376,51.502650625,-0.2633693281666667
E01001377,51.49782614666666,-0.258414187
E01001379,51.49968275,-0.2613210031666667
E01001380,51.49681013166667,-0.26976216766666666
E01001381,51.505055324,-0.25574667679999996
E01001382,51.505420268,-0.31515675860000003
E01001383,51.506307678,-0.3243749098
E01001384,51.505380177999996,-0.319884461
E01001385,51.502033522,-0.3172699838
E01001386,51.505529493333334,-0.30754456933333335
E01001387,51.508687705,-0.313503911
E01001388,51.509464439999995,-0.3185429185
E01001389,51.508445476,-0.3242100444
E01001390,51.611127698,-0.12389265320000001
E01001391,51.610796603999994,-0.11333401080000001
E01001392,51.61108987,-0.1294114388
E01001393,51.610542682,-0.1188039958
E01001394,51.610923404000005,-0.1044607818
E01001395,51.61034449,-0.09758
E01001396,51.60929249,-0.10871701475000001
E01001397,51.613820022000006,-0.0989851272
E01001398,51.63907419,-0.072427304
E01001399,51.635236160000005,-0.0728
E01001400,51.637400026,-0.0781014312
E01001401,51.6401343325,-0.0658
E01001402,51.63428136,-0.08758
E01001403,51.632124141999995,-0.081
E01001404,51.626817887499996,-0.085905202
E01001405,51.643906324999996,-0.0751
E01001406,51.642687788,-0.06824
E01001407,51.666922502,-0.06664
E01001408,51.664797408333335,-0.08510960033333333
E01001409,51.66265430333333,-0.06135034066666667
E01001410,51.665326136666664,-0.06158333333333333
E01001411,51.663963208333335,-0.08081143533333333
E01001412,51.67818904000001,-0.08261714919999999
E01001413,51.668252292,-0.08194
E01001414,51.665684025999994,-0.0909617538
E01001415,51.648393652,-0.14892258679999998
E01001416,51.645083102,-0.12390777500000001
E01001417,51.665040094000005,-0.1576445326
E01001418,51.646701834,-0.1397407552
E01001419,51.645552503333334,-0.13153928316666666
E01001420,51.642250172000004,-0.1391424356
E01001421,51.63950247166667,-0.13655714333333333
E01001422,51.6652823775,-0.1748553995
E01001423,51.624927286,-0.06766
E01001424,51.623438735,-0.06355
E01001425,51.618425298,-0.0649241578
E01001426,51.619435538000005,-0.0552837594
E01001427,51.615466160000004,-0.053459999999999994
E01001428,51.621686564,-0.0674669844
E01001429,51.623924374285714,-0.05874426014285714
E01001430,51.618902062,-0.061108501800000006
E01001431,51.617370944,-0.05444
E01001432,51.615364211999996,-0.06032
E01001433,51.662501365,-0.0318649405
E01001434,51.6613274825,-0.03565487325
E01001435,51.6624786725,-0.041275
E01001436,51.658143084,-0.04042
E01001437,51.65353728875,-0.036277462125
E01001438,51.65703318,-0.03425
E01001439,51.659306853333334,-0.045654242166666664
E01001440,51.654399235999996,-0.04888
E01001441,51.666017667999995,-0.040260000000000004
E01001442,51.67018438,-0.0388202208
E01001444,51.67748533,-0.0312498316
E01001445,51.67122554,-0.02171728566666667
E01001446,51.673917966,-0.0351529098
E01001447,51.67295681666667,-0.030216666666666666
E01001448,51.670084718,-0.03394
E01001449,51.6688990675,-0.027299999999999998
E01001450,51.64738347428572,-0.07914285714285714
E01001451,51.646215682000005,-0.08490483
E01001452,51.640280877500004,-0.089877096
E01001453,51.643396691999996,-0.1051299622
E01001454,51.642193466,-0.098572193
E01001455,51.639009384,-0.08304
E01001456,51.63750987,-0.09507499999999999
E01001457,51.651646765,-0.0939
E01001458,51.615808546,-0.0753112646
E01001459,51.631781769999996,-0.0667226128
E01001460,51.627416084000004,-0.06372755220000001
E01001461,51.628030186000004,-0.0726350778
E01001462,51.62859856,-0.0683512635
E01001463,51.62252374,-0.0790222905
E01001464,51.62270993333333,-0.07390000000000001
E01001465,51.619639745,-0.08274633725
E01001466,51.61823623400001,-0.0742
E01001467,51.618510107999995,-0.07772
E01001468,51.665599805,-0.10547644625
E01001469,51.661899996,-0.0971470968
E01001470,51.655128336,-0.1077057406
E01001471,51.660022971428575,-0.10120255414285714
E01001472,51.65640518,-0.09343817283333333
E01001473,51.6498547025,-0.11331728025
E01001474,51.655353590000004,-0.09882846883333334
E01001475,51.648593731999995,-0.12188365100000001
E01001476,51.638950404,-0.0477987174
E01001477,51.63704654199999,-0.043626694199999996
E01001478,51.63877878,-0.0613
E01001479,51.634604558,-0.05467999999999999
E01001480,51.63479161,-0.064925
E01001481,51.6343966675,-0.043791971
E01001482,51.633780012,-0.04944
E01001483,51.630385558,-0.0421397638
E01001484,51.6395516125,-0.055025000000000004
E01001485,51.626671382,-0.05566
E01001486,51.62335648571429,-0.05004526371428571
E01001487,51.631034848,-0.05308
E01001488,51.631161978,-0.06076
E01001489,51.629932528,-0.049504318400000004
E01001491,51.62942169400001,-0.058844981
E01001492,51.626675044,-0.050460000000000005
E01001493,51.62416656,-0.09707421
E01001494,51.6216260175,-0.09150272225
E01001495,51.6214027,-0.10298392199999999
E01001496,51.62028291399999,-0.0971382678
E01001497,51.6213042825,-0.086925
E01001498,51.618731232,-0.1057244306
E01001499,51.617253184999996,-0.093596247
E01001500,51.6156449875,-0.10393899475
E01001501,51.615242375,-0.1115030235
E01001502,51.64193255799999,-0.043278468599999995
E01001503,51.64219911400001,-0.051744971800000004
E01001504,51.64921912,-0.0402
E01001505,51.649969285,-0.046075000000000005
E01001506,51.6465906625,-0.034947281250000004
E01001507,51.645712774,-0.0445483054
E01001508,51.645299662,-0.0510966174
E01001509,51.645468664,-0.0396445732
E01001510,51.643068395,-0.036725028
E01001511,51.647456827999996,-0.0619039694
E01001512,51.649486771666666,-0.07359263766666667
E01001513,51.65450716400001,-0.056459999999999996
E01001514,51.645545854,-0.06816297639999999
E01001515,51.6445285,-0.0631771706
E01001516,51.661470886,-0.0555797346
E01001517,51.661095853999996,-0.04924
E01001518,51.65121907,-0.06974
E01001519,51.63255368111111,-0.12903925333333335
E01001520,51.635015524,-0.1241498182
E01001521,51.628119026,-0.12587912299999998
E01001522,51.645986146,-0.1140415806
E01001523,51.641169098333336,-0.11235299083333333
E01001524,51.639400034000005,-0.1272929036
E01001525,51.637926154,-0.1318624216
E01001526,51.637950780000004,-0.11764105200000001
E01001527,51.616922506,-0.117384585
E01001528,51.613684822,-0.13765329639999999
E01001529,51.615530788,-0.13951329540000001
E01001530,51.61350645,-0.1289798725
E01001531,51.6256510375,-0.1166332005
E01001532,51.623855551999995,-0.1190624106
E01001533,51.6218201075,-0.12730162825
E01001534,51.618814525,-0.13479250625
E01001535,51.616646527499995,-0.12430062875
E01001536,51.65612256166667,-0.08527722450000001
E01001537,51.665433203999996,-0.06899629460000001
E01001538,51.660925896,-0.06834
E01001539,51.66259718,-0.07372000000000001
E01001540,51.661450274,-0.08940000000000001
E01001541,51.660333562000005,-0.08377770300000001
E01001542,51.658948409999994,-0.07826
E01001543,51.65717889,-0.07124342759999999
E01001544,51.655124996,-0.0754
E01001545,51.675745131999996,-0.04764
E01001546,51.676206272,-0.03972
E01001547,51.671154804000004,-0.04308
E01001548,51.67118053200001,-0.04894
E01001549,51.666810025,-0.048033279166666665
E01001550,51.66461366,-0.050699999999999995
E01001551,51.680693836,-0.046762849
E01001552,51.680011202,-0.0371003216
E01001553,51.609724132500006,-0.08267200075
E01001554,51.610896669999995,-0.06735000000000001
E01001555,51.610874312,-0.0628654182
E01001556,51.612112440000004,-0.091275
E01001557,51.610026787500004,-0.0586777735
E01001558,51.61324062,-0.06406290675
E01001559,51.611677320000005,-0.054733333333333335
E01001560,51.613276490000004,-0.08545
E01001562,51.613282436,-0.08030000000000001
E01001563,51.62547852,-0.10368075219999999
E01001564,51.629619936,-0.10064603800000001
E01001565,51.624534358000005,-0.1098169676
E01001566,51.621421184,-0.1119399118
E01001567,51.63769406600001,-0.1039227264
E01001568,51.62999119,-0.10832576325
E01001569,51.63323520833333,-0.0990031165
E01001570,51.629042635999994,-0.093875226
E01001571,51.488187238,0.1116959724
E01001572,51.487887816,0.1173287506
E01001573,51.48652626,0.10729802199999999
E01001574,51.485654649999994,0.1136675975
E01001575,51.49775475,0.11772841
E01001576,51.495320549999995,0.10908670499999999
E01001577,51.493724815,0.11413691666666666
E01001578,51.49108072142857,0.116377765
E01001579,51.491396108,0.1062837324
E01001580,51.475870369999996,0.01565
E01001581,51.4786555,0.020384508714285713
E01001582,51.469272384,0.02468
E01001583,51.472915306666664,0.020991990333333335
E01001584,51.46700628166667,0.0151
E01001585,51.482611295,0.014975
E01001586,51.47969871833333,0.014389138666666667
E01001587,51.4805794125,0.007385874875
E01001588,51.483306192,0.04306
E01001589,51.486725637999996,0.0377533106
E01001590,51.48488084833334,0.030233333333333334
E01001591,51.48340988166667,0.03467382283333333
E01001592,51.48265868833334,0.025280647166666666
E01001593,51.47899153666666,0.02496593716666667
E01001594,51.48075445166666,0.0304977075
E01001595,51.477774843999995,0.032236886
E01001596,51.428161388,0.0656644626
E01001597,51.438325396,0.0460848178
E01001598,51.436520746,0.053623338
E01001599,51.432732474,0.06248
E01001600,51.43548585800001,0.06748
E01001601,51.433385222000005,0.07238
E01001602,51.431621381666666,0.054727529500000004
E01001603,51.42774215,0.058850000000000006
E01001604,51.457008478,0.05352
E01001605,51.461627748,0.06495999999999999
E01001606,51.460153076000005,0.060834966000000004
E01001607,51.459882402000005,0.053739999999999996
E01001608,51.454149638000004,0.06268
E01001609,51.452885976666664,0.05580099966666666
E01001610,51.465003402,0.0560678832
E01001611,51.463773905000004,0.05282342466666667
E01001613,51.44901920666666,0.06343333333333333
E01001614,51.453589072,0.08118
E01001615,51.44601247,0.052007530833333336
E01001617,51.441959493333336,0.06516666666666666
E01001618,51.442645198,0.08164
E01001619,51.43918963,0.07366
E01001620,51.4544499025,0.040875
E01001621,51.454651049999995,0.0474171594
E01001623,51.46178916,0.03515
E01001624,51.46258073,0.0454799154
E01001625,51.459641176000005,0.04182
E01001629,51.490134784285715,0.07658571428571428
E01001631,51.488924436000005,0.08255340339999999
E01001632,51.48609987166666,0.08461666666666667
E01001633,51.484475194999995,0.07565799266666667
E01001634,51.48691701,0.0791
E01001635,51.483337836,0.0892380124
E01001636,51.48392817,0.08536
E01001637,51.483458402,0.0794
E01001638,51.470044773999994,-0.0162886534
E01001640,51.48135046714286,-0.013300000000000001
E01001641,51.47915724166666,-0.010956666666666665
E01001642,51.475450787142854,-0.008554285714285714
E01001644,51.4733848375,-0.0170375
E01001645,51.469530064999994,0.036454142
E01001646,51.472557107,0.0468333068
E01001647,51.469664604,0.031137985199999996
E01001648,51.468248068,0.047418140000000004
E01001649,51.464847052,0.040279999999999996
E01001650,51.476976033999996,0.037842801599999996
E01001651,51.475398893333335,0.042
E01001652,51.474549851999996,0.0305
E01001653,51.446137623999995,0.03746
E01001654,51.444994596,0.02556
E01001655,51.444154475999994,0.0429
E01001656,51.46318981,0.01864
E01001657,51.45901556599999,0.0134899722
E01001658,51.45554014500001,0.021208754833333333
E01001659,51.451913145,0.026425
E01001660,51.448006418,0.026119999999999997
E01001661,51.449644026,0.03956
E01001662,51.48597957166667,0.0073292071666666665
E01001664,51.483675803333334,0.0026968333333333336
E01001665,51.48616419333333,0.013183333333333333
E01001666,51.486868808,0.027440000000000003
E01001667,51.488021763999996,0.009560316
E01001668,51.48586705875,0.001199625
E01001669,51.480801985999996,0.10129567040000001
E01001671,51.47923344166667,0.09230066216666666
E01001672,51.489081878,0.09287999999999999
E01001673,51.48787959,0.09073333333333333
E01001674,51.48843049,0.10016807059999999
E01001675,51.486164931999994,0.09004
E01001676,51.485073916,0.101786516
E01001677,51.485101482000005,0.09622
E01001678,51.474916617999995,0.09048
E01001679,51.4732279475,0.06369999999999999
E01001680,51.47351054000001,0.07138
E01001681,51.478106697499996,0.075125
E01001682,51.4706385325,0.065225
E01001683,51.479070218000004,0.08344
E01001684,51.474969810000005,0.08444
E01001685,51.477191206,0.08999588459999999
E01001686,51.47604156166667,0.06773333333333333
E01001687,51.4956769925,0.0859
E01001688,51.50861205857143,0.11521381885714287
E01001690,51.506007426,0.1178804596
E01001692,51.505663733999995,0.1140026162
E01001693,51.503881404000005,0.11709020740000001
E01001694,51.501843422,0.1124137426
E01001695,51.487222598,0.072
E01001696,51.4874214225,0.06713041125
E01001697,51.484100946,0.06748000000000001
E01001698,51.48035996,0.06545999999999999
E01001699,51.484747756000004,0.06244000000000001
E01001700,51.483236205,0.07113333333333334
E01001701,51.477083245,0.060527331749999996
E01001702,51.479547685,0.062300774249999996
E01001703,51.480131414000006,0.07026
E01001704,51.479885853999996,0.07602
E01001705,51.48959198666666,0.05661666666666667
E01001706,51.4891980225,0.04916996525
E01001708,51.48662964833333,0.048600000000000004
E01001709,51.490740082500004,0.039325
E01001710,51.488871726,0.0529
E01001711,51.494267142,0.0498232146
E01001712,51.49286626375,0.056661078125
E01001713,51.491109336,0.0483473224
E01001714,51.56855917,-0.0949717154
E01001715,51.567102058,-0.09716
E01001716,51.565955112,-0.0996295638
E01001717,51.5650142325,-0.09542500000000001
E01001718,51.563539555,-0.10059149816666667
E01001719,51.56261959,-0.09332037375
E01001720,51.562490464999996,-0.09597047916666668
E01001722,51.563723002,-0.062139999999999994
E01001723,51.564436305,-0.0683
E01001724,51.56493740166667,-0.071419368
E01001725,51.5688337125,-0.06915279575
E01001726,51.56889057,-0.071219059
E01001727,51.567617295000005,-0.0649
E01001728,51.5657529675,-0.06225
E01001729,51.54777346714286,-0.04344919042857143
E01001730,51.54664666666667,-0.04571666666666666
E01001731,51.5453037675,-0.051949999999999996
E01001732,51.544690700000004,-0.04886
E01001733,51.551126492,-0.0422
E01001734,51.551561608,-0.052150581200000004
E01001735,51.549527420000004,-0.0498645628
E01001736,51.556670831999995,-0.080610492
E01001737,51.557419084,-0.08677242980000001
E01001738,51.555262685,-0.08835
E01001739,51.554305273333334,-0.08478455733333333
E01001740,51.553220968000005,-0.08188
E01001741,51.560279088,-0.08018
E01001742,51.559179285,-0.08313436783333333
E01001744,51.54409384666667,-0.06986666666666667
E01001745,51.552993859999994,-0.0706225525
E01001746,51.552999464,-0.066200423
E01001747,51.551231386666664,-0.07554652383333334
E01001748,51.54871434777778,-0.0704148821111111
E01001749,51.545967928,-0.0662775952
E01001750,51.54045532,-0.0788597624
E01001751,51.542660086,-0.08277999999999999
E01001752,51.53762979,-0.08581428571428572
E01001753,51.538159836,-0.0825491178
E01001754,51.53667031333333,-0.07932222222222222
E01001755,51.534352572,-0.0806805948
E01001756,51.54482214666667,-0.07862222222222222
E01001757,51.551885122,-0.05754
E01001758,51.55015671499999,-0.05943333333333334
E01001759,51.55022079166667,-0.06512222399999999
E01001760,51.548652305999994,-0.056720000000000007
E01001761,51.548411046,-0.0638949432
E01001762,51.546010806000005,-0.06014843000000001
E01001763,51.544635504285715,-0.061785714285714284
E01001764,51.558761498,-0.06554
E01001765,51.55693711599999,-0.06398
E01001767,51.56069729,-0.059675
E01001768,51.561472286000004,-0.06306
E01001769,51.560613786,-0.0677074332
E01001770,51.558108508,-0.0586922162
E01001772,51.538053985,-0.0717
E01001773,51.536097218571435,-0.07454959685714287
E01001774,51.53350266499999,-0.0711
E01001775,51.534488520000004,-0.06488000000000001
E01001776,51.533567128,-0.07443999999999999
E01001777,51.531170585,-0.076925
E01001779,51.53043707166666,-0.09165643683333334
E01001780,51.527996591666664,-0.08445404249999999
E01001781,51.532462900000006,-0.08536016666666667
E01001782,51.53314758875,-0.09335
E01001783,51.53160567333333,-0.08888333333333333
E01001784,51.530738041666666,-0.08163333333333334
E01001785,51.550609766,-0.038204907999999996
E01001786,51.55138169857143,-0.033357142857142856
E01001787,51.557165166000004,-0.04194
E01001788,51.55550255000001,-0.0382506056
E01001789,51.555119524,-0.04332
E01001790,51.5527109275,-0.0337108935
E01001791,51.5531826975,-0.039071800749999996
E01001792,51.559751698,-0.05364
E01001793,51.55646342,-0.048399228
E01001794,51.556463095,-0.05245
E01001795,51.55359123666667,-0.05055218633333333
E01001796,51.5535548625,-0.0465433315
E01001798,51.562574702000006,-0.0557862682
E01001799,51.5696349375,-0.0782137285
E01001800,51.56864163,-0.0746704734
E01001801,51.566198973999995,-0.08364
E01001802,51.56778558,-0.0806
E01001803,51.564543381666674,-0.0885728395
E01001804,51.5675410375,-0.086260682
E01001805,51.5648083775,-0.0759
E01001806,51.56313569,-0.08220000000000001
E01001807,51.57382803200001,-0.08058000000000001
E01001808,51.57204231,-0.07285
E01001809,51.5729699525,-0.07595544825
E01001811,51.573767167999996,-0.0856617208
E01001812,51.571309452,-0.08164
E01001813,51.572665165000004,-0.094475
E01001814,51.575064324,-0.07044
E01001815,51.53931695,-0.06432
E01001816,51.54183406,-0.0642442398
E01001819,51.541004848,-0.0696
E01001820,51.537493022,-0.0682
E01001821,51.5365921375,-0.06483147075
E01001822,51.565281721999995,-0.057420000000000006
E01001823,51.5752606525,-0.06215
E01001824,51.57015345,-0.0627
E01001825,51.5750942875,-0.0657
E01001826,51.57189623000001,-0.06695999999999999
E01001827,51.56775974333333,-0.058061980166666666
E01001828,51.56676016,-0.054400000000000004
E01001829,51.560582346000004,-0.0767439128
E01001830,51.55745717,-0.07591666666666667
E01001831,51.561237854,-0.07288
E01001832,51.5580372725,-0.07155
E01001833,51.55537761666667,-0.07065504733333333
E01001834,51.55480857333333,-0.07525
E01001835,51.5534129275,-0.077425
E01001836,51.53715705666667,-0.04557701
E01001837,51.53633584399999,-0.053680000000000005
E01001838,51.542648062,-0.051480000000000005
E01001839,51.540195743333335,-0.05436720516666666
E01001840,51.540647377999996,-0.0490777718
E01001841,51.53960974833333,-0.04253333333333333
E01001842,51.53830087,-0.052879999999999996
E01001843,51.5385081375,-0.0488626495
E01001844,51.54296157714286,-0.04532857142857143
E01001845,51.54290545599999,-0.038866214600000004
E01001846,51.54712163000001,-0.0275456138
E01001847,51.54732211333334,-0.035899999999999994
E01001848,51.54580521666667,-0.0375
E01001849,51.54503030428572,-0.029225648428571428
E01001850,51.54502432,-0.04101666666666667
E01001851,51.498827985,-0.2183477275
E01001852,51.501769018750004,-0.21660610175
E01001853,51.500231462,-0.22432024180000001
E01001854,51.501559355714285,-0.22056367685714287
E01001855,51.499379681666674,-0.21422008983333332
E01001856,51.498466216,-0.2217667326
E01001857,51.50334143428571,-0.2203295682857143
E01001858,51.50180837399999,-0.23705347780000002
E01001859,51.50283279333333,-0.2520917311111111
E01001860,51.505207795,-0.240865617
E01001861,51.505302492,-0.2445844138
E01001862,51.503356125,-0.2343329561666667
E01001863,51.50310793799999,-0.238559461
E01001864,51.503531278333334,-0.24100225233333336
E01001865,51.503232212,-0.2468541042
E01001866,51.49454042666667,-0.20941510649999998
E01001867,51.492579776666666,-0.21746292466666664
E01001868,51.4933874,-0.2071265886
E01001869,51.49604524,-0.218672332
E01001870,51.49260033833334,-0.20603382116666666
E01001871,51.49320123333334,-0.2129969625
E01001872,51.49193311166667,-0.21042959966666666
E01001873,51.497634368,-0.21436511660000002
E01001874,51.51645544571429,-0.22782795400000003
E01001875,51.515824136000006,-0.2458229844
E01001876,51.51574122375,-0.235949887125
E01001877,51.53135278,-0.23435530425
E01001878,51.518133590000005,-0.2475215032
E01001879,51.482299546,-0.2077054762
E01001880,51.48235848833334,-0.19493800333333333
E01001881,51.48202181199999,-0.20014086920000002
E01001882,51.480927083999994,-0.2038132162
E01001883,51.48504067333334,-0.196848553
E01001884,51.48441062166666,-0.20071415683333335
E01001885,51.483597402,-0.2043708064
E01001886,51.483722742,-0.2125753608
E01001887,51.48408001,-0.21714143940000002
E01001888,51.483222276000006,-0.2222445578
E01001889,51.488600745999996,-0.2175700978
E01001890,51.485854204,-0.21672658139999998
E01001891,51.485832635,-0.22221506433333335
E01001892,51.486464044,-0.213073138
E01001893,51.489656246,-0.2266901478
E01001894,51.491333782000005,-0.23178206939999998
E01001895,51.49926452166667,-0.2313454435
E01001896,51.500201305,-0.22787534333333334
E01001897,51.498134938,-0.2295882884
E01001898,51.495746945,-0.22667952300000002
E01001899,51.49292063200001,-0.2296750786
E01001900,51.489674093999994,-0.2231171522
E01001901,51.47892736599999,-0.2071176064
E01001902,51.479445766666664,-0.21024634166666667
E01001903,51.481493922000006,-0.211481564
E01001904,51.479266464,-0.2140168878
E01001905,51.476603634,-0.21276726139999996
E01001906,51.475341028,-0.2113478092
E01001907,51.473617667999996,-0.2103784622
E01001908,51.48849233000001,-0.20789956516666666
E01001909,51.48668825000001,-0.20655396533333334
E01001910,51.48948575142857,-0.2114034154285714
E01001911,51.488074858333334,-0.20412288266666667
E01001912,51.486932853999996,-0.2013878662
E01001913,51.486329293333334,-0.2095447465
E01001914,51.48969695571429,-0.20756767414285715
E01001915,51.472380541999996,-0.2141707454
E01001916,51.467844574999994,-0.20724491666666667
E01001917,51.48053937333333,-0.22203683216666667
E01001918,51.478363288000004,-0.21848766400000003
E01001919,51.476727071999996,-0.22088428200000002
E01001920,51.48007162,-0.1914519501666667
E01001921,51.47862076599999,-0.1918357564
E01001922,51.474755996,-0.19780612020000002
E01001923,51.47613524,-0.190436465
E01001924,51.474456782000004,-0.193555575
E01001925,51.472333108,-0.1957993214
E01001926,51.471231516,-0.20370446439999998
E01001927,51.50006826799999,-0.2469466716
E01001928,51.49785878833333,-0.235529863
E01001929,51.496429035999995,-0.23334247160000002
E01001930,51.4982468925,-0.243162669625
E01001931,51.494455838,-0.24206231799999997
E01001932,51.492789540000004,-0.23768952240000002
E01001933,51.49172038333333,-0.2429454005
E01001934,51.467816038,-0.196783855
E01001935,51.471351785,-0.188725076875
E01001937,51.46989874333334,-0.19168628899999998
E01001938,51.467424261999994,-0.19003239619999998
E01001939,51.47393666714286,-0.18516675742857142
E01001940,51.502878702,-0.23049950199999997
E01001941,51.504101374,-0.2269075542
E01001942,51.505242296666665,-0.23219470783333332
E01001943,51.50598257571429,-0.22337622957142858
E01001944,51.508054775,-0.21700312666666666
E01001945,51.507645524999994,-0.231549309
E01001946,51.508443766666666,-0.22882847483333335
E01001947,51.478131004,-0.1997468184
E01001948,51.47494038625,-0.20352279125
E01001949,51.476603864000005,-0.2068919088
E01001950,51.477550482000005,-0.2029378308
E01001951,51.473054932000004,-0.205331969
E01001952,51.47143842666666,-0.20899988416666668
E01001953,51.479239654000004,-0.1993287322
E01001954,51.508121256,-0.23946133120000002
E01001955,51.511685404000005,-0.23727751000000002
E01001956,51.508912628,-0.2430622516
E01001957,51.512737326,-0.230693998
E01001958,51.513701336,-0.2337984574
E01001959,51.512571532500004,-0.244196918
E01001960,51.50828891799999,-0.2362557764
E01001961,51.5116083125,-0.232452679
E01001962,51.603235438,-0.1331135034
E01001963,51.599052498000006,-0.1415152308
E01001964,51.598866455999996,-0.1252932108
E01001965,51.60047709199999,-0.1281725628
E01001966,51.597566657499996,-0.13458032375
E01001967,51.594899288,-0.13819081260000002
E01001968,51.59594413166667,-0.14284053100000002
E01001969,51.60476323666666,-0.11598133449999999
E01001970,51.60411593799999,-0.1240372582
E01001971,51.602508836666665,-0.11465471033333334
E01001972,51.60111282666667,-0.119188896
E01001973,51.60811408428572,-0.13018165357142858
E01001974,51.607088514999994,-0.1207953435
E01001975,51.607483222,-0.11419348879999999
E01001976,51.59532232,-0.075220497
E01001977,51.59633493,-0.0777445026
E01001978,51.597025822,-0.07160115980000001
E01001979,51.59261077,-0.0722052222
E01001980,51.591901326000006,-0.08048
E01001981,51.5909507425,-0.07432880224999999
E01001982,51.590858974,-0.0783254232
E01001983,51.59017156,-0.08358
E01001984,51.57537271499999,-0.12907903016666666
E01001985,51.57798687166667,-0.12947683
E01001986,51.577502284000005,-0.1175419172
E01001987,51.57723431857143,-0.13924269
E01001988,51.576859750000004,-0.121777829
